"","state","date","cumul_partial","cumul_full","total","pop","perc_vax1","perc_vax2","perc_reg","perc_pop","diff_vax2","diff_vax1","diff_reg","diff_pop"
"113","Johor","2021-06-16",339949,142621,NA,3781000,0.0899098122189897,0.0377204443268976,NA,1,0.0377204443268976,0.052189367892092,NA,NA
"114","Johor","2021-06-17",354455,148575,NA,3781000,0.093746363395927,0.0392951600105792,NA,1,0.0392951600105792,0.0544512033853478,NA,NA
"115","Johor","2021-06-18",361592,150488,NA,3781000,0.0956339592700344,0.0398011108172441,NA,1,0.0398011108172441,0.0558328484527903,NA,NA
"116","Johor","2021-06-19",370338,160385,NA,3781000,0.0979471039407564,0.042418672308913,NA,1,0.042418672308913,0.0555284316318434,NA,NA
"117","Johor","2021-06-20",377693,166748,NA,3781000,0.0998923565194393,0.0441015604337477,NA,1,0.0441015604337477,0.0557907960856916,NA,NA
"118","Johor","2021-06-21",385936,175375,NA,3781000,0.102072467601164,0.0463832319492198,NA,1,0.0463832319492198,0.0556892356519439,NA,NA
"119","Johor","2021-06-22",395565,182947,NA,3781000,0.104619148373446,0.048385876752182,NA,1,0.048385876752182,0.0562332716212642,NA,NA
"120","Johor","2021-06-23",404867,191698,NA,3781000,0.107079344088865,0.0507003438243851,NA,1,0.0507003438243851,0.0563790002644803,NA,NA
"121","Johor","2021-06-24",415099,199039,2024149,3781000,0.109785506479767,0.0526418936789209,0.53534752710923,1,0.0526418936789209,0.0571436128008463,0.425562020629463,0.46465247289077
"122","Johor","2021-06-25",422607,200543,2041602,3781000,0.111771224543771,0.0530396720444327,0.539963501719122,1,0.0530396720444327,0.0587315524993388,0.42819227717535,0.460036498280878
"123","Johor","2021-06-26",427497,210926,2057988,3781000,0.113064533192277,0.0557857709600635,0.544297275852949,1,0.0557857709600635,0.0572787622322137,0.431232742660672,0.455702724147051
"124","Johor","2021-06-27",430789,221656,2068087,3781000,0.113935202327427,0.0586236445384819,0.546968262364454,1,0.0586236445384819,0.0553115577889447,0.433033060037027,0.453031737635546
"125","Johor","2021-06-28",437619,223489,2087495,3781000,0.115741602750595,0.0591084369214494,0.552101295953451,1,0.0591084369214494,0.0566331658291457,0.436359693202856,0.447898704046549
"126","Johor","2021-06-29",444082,232205,2102899,3781000,0.117450938905052,0.0614136471832848,0.556175350436392,1,0.0614136471832848,0.0560372917217667,0.438724411531341,0.443824649563608
"127","Johor","2021-06-30",450917,243305,2116854,3781000,0.119258661729701,0.0643493784713039,0.559866172970114,1,0.0643493784713039,0.0549092832583973,0.440607511240413,0.440133827029886
"128","Johor","2021-07-01",458577,254918,2129303,3781000,0.121284580798731,0.0674207881512827,0.563158688177731,1,0.0674207881512827,0.0538637926474478,0.441874107379,0.436841311822269
"129","Johor","2021-07-02",465466,257438,2142297,3781000,0.123106585559376,0.0680872784977519,0.566595345146787,1,0.0680872784977519,0.0550193070616239,0.443488759587411,0.433404654853213
"130","Johor","2021-07-03",469556,265513,2153657,3781000,0.124188309970907,0.0702229568897117,0.569599841311822,1,0.0702229568897117,0.0539653530811955,0.445411531340915,0.430400158688178
"131","Johor","2021-07-04",473306,276417,2165430,3781000,0.125180111081724,0.073106850039672,0.572713567839196,1,0.073106850039672,0.0520732610420524,0.447533456757472,0.427286432160804
"132","Johor","2021-07-05",480168,288577,2177473,3781000,0.126994974874372,0.0763229304416821,0.575898704046549,1,0.0763229304416821,0.0506720444326898,0.448903729172177,0.424101295953451
"133","Johor","2021-07-06",488418,298669,2188851,3781000,0.12917693731817,0.0789920655911135,0.578907960856916,1,0.0789920655911135,0.0501848717270563,0.449731023538746,0.421092039143084
"134","Johor","2021-07-07",497129,312693,2201431,3781000,0.131480825178524,0.0827011372652737,0.582235122983338,1,0.0827011372652737,0.0487796879132504,0.450754297804814,0.417764877016662
"135","Johor","2021-07-08",508869,324469,2212862,3781000,0.134585823856123,0.0858156572335361,0.585258397249405,1,0.0858156572335361,0.0487701666225866,0.450672573393282,0.414741602750595
"136","Johor","2021-07-09",520302,328528,2226968,3781000,0.137609627082782,0.0868891827558847,0.588989156307855,1,0.0868891827558847,0.0507204443268976,0.451379529225073,0.411010843692145
"137","Johor","2021-07-10",539913,334971,2239673,3781000,0.142796350171912,0.0885932293044168,0.592349378471304,1,0.0885932293044168,0.0542031208674954,0.449553028299392,0.407650621528696
"138","Johor","2021-07-11",553414,340639,2253169,3781000,0.14636709865115,0.0900923036233801,0.595918804549061,1,0.0900923036233801,0.0562747950277704,0.449551705897911,0.404081195450939
"139","Johor","2021-07-12",569818,346026,2267092,3781000,0.150705633430309,0.0915170589791061,0.599601163713303,1,0.0915170589791061,0.0591885744512034,0.448895530282994,0.400398836286697
"140","Johor","2021-07-13",586715,352075,2279665,3781000,0.155174556995504,0.0931169002909283,0.602926474477651,1,0.0931169002909283,0.0620576567045755,0.447751917482148,0.397073525522349
"141","Johor","2021-07-14",602385,357917,2294809,3781000,0.159318963237239,0.0946619941814335,0.606931764083576,1,0.0946619941814335,0.0646569690558053,0.447612800846337,0.393068235916424
"142","Johor","2021-07-15",625770,364873,2312654,3781000,0.165503834964295,0.0965017191219254,0.611651414969585,1,0.0965017191219254,0.0690021158423697,0.44614758000529,0.388348585030415
"143","Johor","2021-07-16",639350,369218,2330137,3781000,0.169095477386935,0.0976508860089923,0.616275323988363,1,0.0976508860089923,0.0714445913779423,0.447179846601428,0.383724676011637
"144","Johor","2021-07-17",658298,372453,2346163,3781000,0.174106850039672,0.0985064797672573,0.620513885215551,1,0.0985064797672573,0.0756003702724147,0.446407035175879,0.379486114784449
"145","Johor","2021-07-18",673973,373925,2362531,3781000,0.178252578682888,0.0988957947632901,0.624842898704047,1,0.0988957947632901,0.079356783919598,0.446590320021158,0.375157101295953
"146","Johor","2021-07-19",696822,377870,2382411,3781000,0.184295688971172,0.0999391695318699,0.630100766992859,1,0.0999391695318699,0.0843565194393018,0.445805078021687,0.369899233007141
"147","Johor","2021-07-20",722538,380177,2399585,3781000,0.191097064268712,0.100549325575245,0.634642951600106,1,0.100549325575245,0.0905477386934673,0.443545887331394,0.365357048399894
"148","Johor","2021-07-21",757596,383780,2419727,3781000,0.20036921449352,0.101502248082518,0.639970113726527,1,0.101502248082518,0.0988669664110024,0.439600899233007,0.360029886273473
"149","Johor","2021-07-22",789355,388419,2424993,3781000,0.208768844221106,0.102729172176673,0.641362866966411,1,0.102729172176673,0.106039672044433,0.432594022745305,0.358637133033589
"150","Johor","2021-07-23",815778,392171,2445949,3781000,0.215757207088072,0.103721502248083,0.646905316053954,1,0.103721502248083,0.112035704839989,0.431148108965882,0.353094683946046
"151","Johor","2021-07-24",844492,394397,2467132,3781000,0.223351494313674,0.104310235387464,0.652507802168738,1,0.104310235387464,0.11904125892621,0.429156307855065,0.347492197831262
"152","Johor","2021-07-25",879994,396026,2489824,3781000,0.232741073790003,0.104741073790003,0.658509389050516,1,0.104741073790003,0.128,0.425768315260513,0.341490610949484
"153","Johor","2021-07-26",921640,400392,2512261,3781000,0.243755620206295,0.10589579476329,0.664443533456757,1,0.10589579476329,0.137859825443004,0.420687913250463,0.335556466543243
"154","Johor","2021-07-27",962358,405838,2543666,3781000,0.254524728907696,0.107336154456493,0.672749537159482,1,0.107336154456493,0.147188574451203,0.418224808251785,0.327250462840518
"155","Johor","2021-07-28",998826,411744,2571284,3781000,0.264169796350172,0.108898175085956,0.680053953980428,1,0.108898175085956,0.155271621264216,0.415884157630257,0.319946046019572
"156","Johor","2021-07-29",1039019,420500,2593859,3781000,0.274800052896059,0.11121396455964,0.686024596667548,1,0.11121396455964,0.163586088336419,0.411224543771489,0.313975403332452
"157","Johor","2021-07-30",1077425,428348,2611833,3781000,0.284957683152605,0.113289605924359,0.690778365511769,1,0.113289605924359,0.171668077228246,0.405820682359164,0.309221634488231
"158","Johor","2021-07-31",1110670,445382,2626283,3781000,0.29375033060037,0.117794763290135,0.694600105792119,1,0.117794763290135,0.175955567310235,0.400849775191748,0.305399894207881
"159","Johor","2021-08-01",1144926,455858,2640053,3781000,0.302810367627612,0.120565458873314,0.698241999471039,1,0.120565458873314,0.182244908754298,0.395431631843428,0.301758000528961
"160","Johor","2021-08-02",1182813,468080,2653924,3781000,0.312830732610421,0.123797937053689,0.701910605659878,1,0.123797937053689,0.189032795556731,0.389079873049458,0.298089394340122
"161","Johor","2021-08-03",1221325,481046,2668315,3781000,0.323016397778365,0.127227188574451,0.705716741602751,1,0.127227188574451,0.195789209203914,0.382700343824385,0.294283258397249
"162","Johor","2021-08-04",1259139,492796,2681567,3781000,0.33301745569955,0.130334832055012,0.709221634488231,1,0.130334832055012,0.202682623644538,0.37620417878868,0.290778365511769
"163","Johor","2021-08-05",1290191,512845,2692603,3781000,0.34123009785771,0.135637397513885,0.712140439037292,1,0.135637397513885,0.205592700343824,0.370910341179582,0.287859560962708
"164","Johor","2021-08-06",1328834,522068,2703322,3781000,0.351450409944459,0.138076699285903,0.714975403332452,1,0.138076699285903,0.213373710658556,0.363524993387993,0.285024596667548
"165","Johor","2021-08-07",1364965,537618,2712631,3781000,0.361006347527109,0.142189367892092,0.717437450409944,1,0.142189367892092,0.218816979635017,0.356431102882835,0.282562549590056
"166","Johor","2021-08-08",1401071,553526,2725106,3781000,0.370555673102354,0.146396720444327,0.720736842105263,1,0.146396720444327,0.224158952658027,0.350181169002909,0.279263157894737
"167","Johor","2021-08-09",1432095,574692,2742454,3781000,0.378760909812219,0.151994710394076,0.725325046284052,1,0.151994710394076,0.226766199418143,0.346564136471833,0.274674953715948
"168","Johor","2021-08-10",1461408,597532,2756789,3781000,0.386513620735255,0.158035440359693,0.729116371330336,1,0.158035440359693,0.228478180375562,0.342602750595081,0.270883628669664
"169","Johor","2021-08-11",1492545,629640,2770583,3781000,0.394748743718593,0.166527373710659,0.732764612536366,1,0.166527373710659,0.228221370007934,0.338015868817773,0.267235387463634
"170","Johor","2021-08-12",1532864,660623,2781658,3781000,0.405412324781804,0.174721766728379,0.73569373181698,1,0.174721766728379,0.230690558053425,0.330281407035176,0.26430626818302
"171","Johor","2021-08-13",1579552,686381,2790252,3781000,0.417760380851627,0.18153425019836,0.737966675482677,1,0.18153425019836,0.236226130653266,0.32020629463105,0.262033324517323
"172","Johor","2021-08-14",1620289,713735,2801370,3781000,0.428534514678656,0.188768844221106,0.740907167416027,1,0.188768844221106,0.239765670457551,0.312372652737371,0.259092832583973
"173","Johor","2021-08-15",1650548,748214,2813765,3781000,0.436537423961915,0.197887860354404,0.744185400687649,1,0.197887860354404,0.238649563607511,0.307647976725734,0.255814599312351
"174","Johor","2021-08-16",1684454,788281,2826600,3781000,0.44550489288548,0.208484792382967,0.747580005289606,1,0.208484792382967,0.237020100502513,0.302075112404126,0.252419994710394
"175","Johor","2021-08-17",1720929,827352,2840746,3781000,0.455151811690029,0.218818302036498,0.751321343559905,1,0.218818302036498,0.236333509653531,0.296169531869876,0.248678656440095
"176","Johor","2021-08-18",1757476,864114,2855237,3781000,0.464817773075906,0.228541126686062,0.755153927532399,1,0.228541126686062,0.236276646389844,0.290336154456493,0.244846072467601
"177","Johor","2021-08-19",1795198,903019,2872818,3781000,0.474794498809839,0.238830732610421,0.759803755620206,1,0.238830732610421,0.235963766199418,0.285009256810368,0.240196244379794
"178","Johor","2021-08-20",1829872,941324,2887419,3781000,0.483965088600899,0.248961650357048,0.763665432425284,1,0.248961650357048,0.235003438243851,0.279700343824385,0.236334567574716
"179","Johor","2021-08-21",1868332,972531,2900756,3781000,0.494137000793441,0.257215286961121,0.767192806135943,1,0.257215286961121,0.236921713832319,0.273055805342502,0.232807193864057
"180","Johor","2021-08-22",1902545,1006165,2913574,3781000,0.503185665167945,0.266110817244115,0.770582914572864,1,0.266110817244115,0.23707484792383,0.267397249404919,0.229417085427136
"181","Johor","2021-08-23",1938460,1043971,2927148,3781000,0.512684475006612,0.27610975932293,0.774172970113727,1,0.27610975932293,0.236574715683682,0.261488495107115,0.225827029886273
"182","Johor","2021-08-24",1975434,1082275,2940915,3781000,0.522463369478974,0.286240412589262,0.777814070351759,1,0.286240412589262,0.236222956889712,0.255350700872785,0.222185929648241
"183","Johor","2021-08-25",2011077,1120429,2952152,3781000,0.53189024067707,0.296331393811161,0.78078603544036,1,0.296331393811161,0.235558846865908,0.24889579476329,0.21921396455964
"184","Johor","2021-08-26",2048109,1151544,2964305,3781000,0.541684475006612,0.304560698227982,0.784000264480296,1,0.304560698227982,0.23712377677863,0.242315789473684,0.215999735519704
"185","Johor","2021-08-27",2080624,1183173,2974080,3781000,0.550284051838138,0.312925945517059,0.786585559375827,1,0.312925945517059,0.237358106321079,0.236301507537688,0.213414440624173
"186","Johor","2021-08-28",2119036,1211514,2982500,3781000,0.560443268976461,0.320421581592171,0.788812483469981,1,0.320421581592171,0.24002168738429,0.22836921449352,0.211187516530019
"187","Johor","2021-08-29",2149920,1243043,2990381,3781000,0.568611478444856,0.328760380851627,0.790896852684475,1,0.328760380851627,0.239851097593229,0.222285374239619,0.209103147315525
"188","Johor","2021-08-30",2184896,1270705,2997887,3781000,0.577861941285374,0.336076434805607,0.792882041787887,1,0.336076434805607,0.241785506479767,0.215020100502513,0.207117958212113
"189","Johor","2021-08-31",2221463,1292719,3005306,3781000,0.587533192277175,0.341898704046549,0.794844221105528,1,0.341898704046549,0.245634488230627,0.207311028828352,0.205155778894472
"190","Johor","2021-09-01",2258937,1320861,3013220,3781000,0.597444326897646,0.349341708542714,0.796937318169796,1,0.349341708542714,0.248102618354933,0.19949299127215,0.203062681830204
"191","Johor","2021-09-02",2286237,1356497,3021032,3781000,0.604664638984396,0.358766728378736,0.799003438243851,1,0.358766728378736,0.24589791060566,0.194338799259455,0.200996561756149
"192","Johor","2021-09-03",2317433,1401119,3029017,3781000,0.61291536630521,0.370568368156572,0.801115313409151,1,0.370568368156572,0.242346998148638,0.188199947103941,0.198884686590849
"193","Johor","2021-09-04",2349743,1435816,3036015,3781000,0.621460724676012,0.379745040994446,0.802966146522084,1,0.379745040994446,0.241715683681566,0.181505421846072,0.197033853477916
"194","Johor","2021-09-05",2384247,1463142,3043830,3781000,0.630586352816715,0.386972229568897,0.805033060037027,1,0.386972229568897,0.243614123247818,0.174446707220312,0.194966939962973
"195","Johor","2021-09-06",2415689,1494394,3050936,3781000,0.638902142290399,0.3952377677863,0.806912457021952,1,0.3952377677863,0.243664374504099,0.168010314731553,0.193087542978048
"196","Johor","2021-09-07",2444244,1529426,3058237,3781000,0.646454377148902,0.404503041523406,0.808843427664639,1,0.404503041523406,0.241951335625496,0.162389050515737,0.191156572335361
"197","Johor","2021-09-08",2470035,1563779,3064552,3781000,0.653275588468659,0.413588733139381,0.810513620735255,1,0.413588733139381,0.239686855329278,0.157238032266596,0.189486379264745
"198","Johor","2021-09-09",2488796,1599233,3071213,3781000,0.658237503306004,0.422965617561492,0.812275323988363,1,0.422965617561492,0.235271885744512,0.154037820682359,0.187724676011637
"199","Johor","2021-09-10",2506433,1635232,3076340,3781000,0.662902142290399,0.432486643745041,0.813631314467072,1,0.432486643745041,0.230415498545358,0.150729172176673,0.186368685532928
"200","Johor","2021-09-11",2518020,1672402,3080982,3781000,0.665966675482677,0.442317376355462,0.814859032002116,1,0.442317376355462,0.223649299127215,0.148892356519439,0.185140967997884
"201","Johor","2021-09-12",2531059,1707171,3085121,3781000,0.669415234065062,0.451513091774663,0.815953715948162,1,0.451513091774663,0.217902142290399,0.1465384818831,0.184046284051838
"202","Johor","2021-09-13",2544174,1738120,3088954,3781000,0.67288389314996,0.459698492462312,0.816967468923565,1,0.459698492462312,0.213185400687649,0.144083575773605,0.183032531076435
"203","Johor","2021-09-14",2557837,1775941,3092732,3781000,0.676497487437186,0.46970140174557,0.817966675482677,1,0.46970140174557,0.206796085691616,0.141469188045491,0.182033324517323
"204","Johor","2021-09-15",2572136,1813080,3097121,3781000,0.680279291192806,0.479523935466808,0.819127479502777,1,0.479523935466808,0.200755355725998,0.138848188309971,0.180872520497223
"205","Johor","2021-09-16",2582828,1846103,3101371,3781000,0.683107114519968,0.488257868288812,0.820251520761703,1,0.488257868288812,0.194849246231156,0.137144406241735,0.179748479238297
"206","Johor","2021-09-17",2592604,1874199,3105106,3781000,0.685692673895795,0.495688706691352,0.821239354668077,1,0.495688706691352,0.190003967204443,0.135546680772282,0.178760645331923
"207","Johor","2021-09-18",2602859,1913165,3108655,3781000,0.68840491933351,0.505994445913779,0.822177995239355,1,0.505994445913779,0.18241047341973,0.133773075905845,0.177822004760645
"208","Johor","2021-09-19",2611258,1946573,3112608,3781000,0.690626289341444,0.514830203649828,0.823223485850304,1,0.514830203649828,0.175796085691616,0.13259719650886,0.176776514149696
"209","Johor","2021-09-20",2625354,1981047,3117861,3781000,0.694354403596932,0.523947897381645,0.824612800846337,1,0.523947897381645,0.170406506215287,0.130258397249405,0.175387199153663
"210","Johor","2021-09-21",2643073,2018865,3122568,3781000,0.699040729965618,0.533950013224015,0.825857709600635,1,0.533950013224015,0.165090716741603,0.126816979635017,0.174142290399365
"211","Johor","2021-09-22",2659882,2056052,3128187,3781000,0.703486379264745,0.543785241999471,0.827343824385083,1,0.543785241999471,0.159701137265274,0.123857445120339,0.172656175614917
"212","Johor","2021-09-23",2673767,2085163,3133016,3781000,0.707158688177731,0.551484527902671,0.82862099973552,1,0.551484527902671,0.15567416027506,0.121462311557789,0.17137900026448
"213","Johor","2021-09-24",2682876,2115961,3138242,3781000,0.70956783919598,0.559629992065591,0.830003173763555,1,0.559629992065591,0.149937847130389,0.120435334567575,0.169996826236445
"214","Johor","2021-09-25",2693080,2146405,3143670,3781000,0.712266596138588,0.56768183020365,0.831438772811426,1,0.56768183020365,0.144584765934938,0.119172176672838,0.168561227188574
"215","Johor","2021-09-26",2711067,2175841,3149070,3781000,0.71702380322666,0.575467072203121,0.832866966411002,1,0.575467072203121,0.141556731023539,0.115843163184343,0.167133033588998
"216","Johor","2021-09-27",2732395,2204703,3155208,3781000,0.722664638984396,0.583100502512563,0.834490346469188,1,0.583100502512563,0.139564136471833,0.111825707484792,0.165509653530812
"217","Johor","2021-09-28",2751159,2234747,3161649,3781000,0.727627347262629,0.591046548532134,0.836193864057128,1,0.591046548532134,0.136580798730495,0.108566516794499,0.163806135942872
"218","Johor","2021-09-29",2774158,2262410,3167095,3781000,0.733710129595345,0.598362866966411,0.837634223750331,1,0.598362866966411,0.135347262628934,0.103924094154985,0.162365776249669
"219","Johor","2021-09-30",2795097,2286583,3172255,3781000,0.739248082517852,0.604756149166887,0.838998942078815,1,0.604756149166887,0.134491933350965,0.0997508595609626,0.161001057921185
"220","Johor","2021-10-01",2808628,2306380,3176321,3781000,0.742826765405977,0.609992065591113,0.840074318963237,1,0.609992065591113,0.132834699814864,0.09724755355726,0.159925681036763
"221","Johor","2021-10-02",2824153,2323092,3181087,3781000,0.746932822004761,0.614412060301508,0.841334832055012,1,0.614412060301508,0.132520761703253,0.0944020100502513,0.158665167944988
"222","Johor","2021-10-03",2845742,2344845,3185453,3781000,0.75264268711981,0.620165300185136,0.842489553028299,1,0.620165300185136,0.132477386934673,0.0898468659084899,0.157510446971701
"223","Johor","2021-10-04",2866538,2365660,3190074,3781000,0.758142819359958,0.625670457550912,0.843711716477123,1,0.625670457550912,0.132472361809045,0.0855688971171649,0.156288283522877
"224","Johor","2021-10-05",2889307,2386915,3194168,3781000,0.764164771224544,0.631291986247025,0.844794498809839,1,0.631291986247025,0.132872784977519,0.080629727585295,0.155205501190161
"225","Johor","2021-10-06",2916395,2405158,3198035,3781000,0.771329013488495,0.636116900290928,0.845817244115313,1,0.636116900290928,0.135212113197567,0.0744882306268183,0.154182755884687
"226","Johor","2021-10-07",2940826,2423484,3201445,3781000,0.777790531605395,0.640963766199418,0.846719121925417,1,0.640963766199418,0.136826765405977,0.0689285903200212,0.153280878074583
"227","Johor","2021-10-08",2955590,2443008,3204523,3781000,0.781695318698757,0.646127479502777,0.847533192277175,1,0.646127479502777,0.13556783919598,0.0658378735784184,0.152466807722825
"228","Johor","2021-10-09",2960164,2462392,3207993,3781000,0.782905051573658,0.651254165564665,0.848450938905052,1,0.651254165564665,0.131650886008992,0.0655458873313938,0.151549061094948
"229","Johor","2021-10-10",2964177,2479052,3211244,3781000,0.78396641100238,0.655660407299656,0.849310764348056,1,0.655660407299656,0.128306003702724,0.0653443533456758,0.150689235651944
"230","Johor","2021-10-11",2966864,2500159,3214435,3781000,0.784677069558318,0.661242792911928,0.850154720973287,1,0.661242792911928,0.12343427664639,0.0654776514149695,0.149845279026713
"231","Johor","2021-10-12",2973468,2523344,3217514,3781000,0.786423697434541,0.667374768579741,0.850969055805343,1,0.667374768579741,0.1190489288548,0.0645453583708014,0.149030944194657
"232","Johor","2021-10-13",2979843,2550506,3220347,3781000,0.78810975932293,0.674558582385612,0.851718328484528,1,0.674558582385612,0.113551176937318,0.0636085691615974,0.148281671515472
"233","Johor","2021-10-14",2985237,2575111,3223132,3781000,0.78953636604073,0.681066120074055,0.852454906109495,1,0.681066120074055,0.108470245966675,0.0629185400687648,0.147545093890505
"234","Johor","2021-10-15",2988862,2588738,3225139,3781000,0.79049510711452,0.684670193070616,0.852985718064004,1,0.684670193070616,0.105824914043904,0.0624906109494843,0.147014281935996
"235","Johor","2021-10-16",2992218,2605314,3227210,3781000,0.791382702988627,0.689054218460725,0.853533456757472,1,0.689054218460725,0.102328484527903,0.0621507537688443,0.146466543242528
"236","Johor","2021-10-17",2995391,2623935,3229344,3781000,0.792221898968527,0.693979106056599,0.854097857709601,1,0.693979106056599,0.0982427929119281,0.0618759587410739,0.145902142290399
"237","Johor","2021-10-18",2999616,2644045,3231472,3781000,0.793339328220048,0.699297804813541,0.854660671779952,1,0.699297804813541,0.0940415234065062,0.0613213435599048,0.145339328220048
"238","Johor","2021-10-19",3001731,2661706,3233097,3781000,0.793898704046548,0.703968791325046,0.855090452261307,1,0.703968791325046,0.0899299127215022,0.061191748214758,0.144909547738693
"239","Johor","2021-10-20",3004705,2690817,3234841,3781000,0.794685268447501,0.711668077228247,0.855551705897911,1,0.711668077228247,0.0830171912192541,0.06086643745041,0.144448294102089
"240","Johor","2021-10-21",3007862,2720230,3236732,3781000,0.795520232742661,0.719447236180905,0.856051838138059,1,0.719447236180905,0.0760729965617561,0.060531605395398,0.143948161861941
"241","Johor","2021-10-22",3009494,2737421,3238216,3781000,0.795951864586088,0.723993916953187,0.856444326897646,1,0.723993916953187,0.0719579476329014,0.0604924623115578,0.143555673102354
"242","Johor","2021-10-23",3010499,2755145,3239807,3781000,0.796217667283787,0.728681565723354,0.856865115048929,1,0.728681565723354,0.0675361015604338,0.0606474477651414,0.143134884951071
"243","Johor","2021-10-24",3011981,2777334,3241462,3781000,0.796609627082782,0.734550119016133,0.85730282993917,1,0.734550119016133,0.0620595080666491,0.0606932028563871,0.14269717006083
"244","Johor","2021-10-25",3013392,2797838,3243105,3781000,0.796982808780746,0.739973023009786,0.857737371065856,1,0.739973023009786,0.0570097857709601,0.0607545622851098,0.142262628934144
"245","Johor","2021-10-26",3015028,2819837,3244617,3781000,0.797415498545358,0.745791325046284,0.858137265273737,1,0.745791325046284,0.0516241734990743,0.0607217667283787,0.141862734726263
"246","Johor","2021-10-27",3016579,2844409,3246694,3781000,0.797825707484792,0.752290134884951,0.858686590848982,1,0.752290134884951,0.0455355725998413,0.0608608833641894,0.141313409151018
"247","Johor","2021-10-28",3017893,2870664,3248890,3781000,0.798173234594023,0.759234065062153,0.859267389579476,1,0.759234065062153,0.0389391695318699,0.0610941549854536,0.140732610420524
"248","Johor","2021-10-29",3018715,2886790,3257910,3781000,0.798390637397514,0.763499074318963,0.861653001851362,1,0.763499074318963,0.0348915630785507,0.0632623644538481,0.138346998148638
"249","Johor","2021-10-30",3019464,2894716,3268084,3781000,0.798588733139381,0.765595345146787,0.864343824385083,1,0.765595345146787,0.0329933879925947,0.0657550912457021,0.135656175614917
"250","Johor","2021-10-31",3019613,2894971,NA,3781000,0.798628140703518,0.765662787622322,NA,1,0.765662787622322,0.0329653530811955,NA,NA
"251","Johor","2021-11-01",3020319,2897837,3271125,3781000,0.798814863792647,0.766420788151283,0.865148108965882,1,0.766420788151283,0.0323940756413647,0.0663332451732346,0.134851891034118
"252","Johor","2021-11-02",3020784,2903957,3273078,3781000,0.798937847130389,0.768039407564136,0.865664638984396,1,0.768039407564136,0.0308984395662523,0.066726791854007,0.134335361015604
"253","Johor","2021-11-03",3021231,2907543,3273078,3781000,0.799056069822798,0.768987833906374,0.865664638984396,1,0.768987833906374,0.0300682359164243,0.0666085691615975,0.134335361015604
"254","Johor","2021-11-04",3021467,2909773,3274724,3781000,0.799118487172706,0.76957762496694,0.86609997355197,1,0.76957762496694,0.0295408622057657,0.0669814863792647,0.13390002644803
"255","Johor","2021-11-05",3021734,2911588,3274724,3781000,0.799189103411796,0.770057656704575,0.86609997355197,1,0.770057656704575,0.0291314467072203,0.0669108701401745,0.13390002644803
"256","Johor","2021-11-06",3021950,2912947,NA,3781000,0.799246231155779,0.770417085427136,NA,1,0.770417085427136,0.0288291457286431,NA,NA
"257","Johor","2021-11-07",3022337,2915416,NA,3781000,0.799348585030415,0.771070087278498,NA,1,0.771070087278498,0.0282784977519175,NA,NA
"258","Johor","2021-11-08",3022936,2920817,NA,3781000,0.79950700872785,0.772498545358371,NA,1,0.772498545358371,0.0270084633694789,NA,NA
"259","Johor","2021-11-09",3023624,2924475,NA,3781000,0.799688971171648,0.773466014281936,NA,1,0.773466014281936,0.0262229568897118,NA,NA
"260","Johor","2021-11-10",3024296,2929506,NA,3781000,0.799866701930706,0.774796614652208,NA,1,0.774796614652208,0.0250700872784978,NA,NA
"261","Johor","2021-11-11",3025204,2937322,NA,3781000,0.800106850039672,0.776863792647448,NA,1,0.776863792647448,0.0232430573922243,NA,NA
"262","Kedah","2021-02-24",0,0,NA,2185100,0,0,NA,1,0,0,NA,NA
"263","Kedah","2021-02-25",0,0,NA,2185100,0,0,NA,1,0,0,NA,NA
"264","Kedah","2021-02-26",6,0,NA,2185100,2.74586975424466e-06,0,NA,1,0,2.74586975424466e-06,NA,NA
"265","Kedah","2021-02-27",43,1,NA,2185100,1.96787332387534e-05,4.57644959040776e-07,NA,1,4.57644959040776e-07,1.92210882797126e-05,NA,NA
"266","Kedah","2021-02-28",824,2,NA,2185100,0.0003770994462496,9.15289918081552e-07,NA,1,9.15289918081552e-07,0.000376184156331518,NA,NA
"267","Kedah","2021-03-01",1883,2,NA,2185100,0.000861745457873782,9.15289918081552e-07,NA,1,9.15289918081552e-07,0.0008608301679557,NA,NA
"268","Kedah","2021-03-02",3072,3,NA,2185100,0.00140588531417326,1.37293487712233e-06,NA,1,1.37293487712233e-06,0.00140451237929614,NA,NA
"269","Kedah","2021-03-03",4469,3,NA,2185100,0.00204521532195323,1.37293487712233e-06,NA,1,1.37293487712233e-06,0.00204384238707611,NA,NA
"270","Kedah","2021-03-04",5191,3,NA,2185100,0.00237563498238067,1.37293487712233e-06,NA,1,1.37293487712233e-06,0.00237426204750355,NA,NA
"271","Kedah","2021-03-05",5328,5,NA,2185100,0.00243833234176926,2.28822479520388e-06,NA,1,2.28822479520388e-06,0.00243604411697405,NA,NA
"272","Kedah","2021-03-06",5436,5,NA,2185100,0.00248775799734566,2.28822479520388e-06,NA,1,2.28822479520388e-06,0.00248546977255046,NA,NA
"273","Kedah","2021-03-07",6289,6,NA,2185100,0.00287812914740744,2.74586975424466e-06,NA,1,2.74586975424466e-06,0.0028753832776532,NA,NA
"274","Kedah","2021-03-08",9395,6,NA,2185100,0.00429957439018809,2.74586975424466e-06,NA,1,2.74586975424466e-06,0.00429682852043385,NA,NA
