"","date","state","bor","hosp_covid","hosp_pui","hosp_noncovid","hosp_beds","ior","icu_pui","icu_covid","icu_noncovid","icu_beds","vor","vent_covid","vent_pui","vent_noncovid","vent_beds","por","pkrc_covid","pkrc_pui","pkrc_noncovid","pkrc_beds","beds_icu_total","vent","vent_port"
"143",2020-08-13,"Malaysia",64.4050416577654,101,144,14829,23405,53.0048076923077,2,1,438,832,0.0733137829912024,0,1,0,1364,13.4199134199134,44,11,131,1386,NA,NA,NA
"144",2020-08-14,"Malaysia",63.5718863490707,115,134,14630,23405,51.6826923076923,1,4,425,832,0.219941348973607,2,1,0,1364,12.987012987013,45,8,127,1386,NA,NA,NA
"145",2020-08-15,"Malaysia",60.2862636188849,135,97,13878,23405,50.3605769230769,0,6,413,832,0.0733137829912024,1,0,0,1364,12.5091979396615,51,4,115,1359,NA,NA,NA
"146",2020-08-16,"Malaysia",60.1965392010254,135,73,13881,23405,50.6009615384615,0,7,414,832,0.146627565982405,2,0,0,1364,13.4657836644592,46,9,128,1359,NA,NA,NA
"147",2020-08-17,"Malaysia",61.6919461653493,135,72,14232,23405,51.9230769230769,0,8,424,832,0.146627565982405,2,0,0,1364,13.713862120089,50,9,126,1349,NA,NA,NA
"148",2020-08-18,"Malaysia",63.5761589403974,130,68,14682,23405,54.0865384615385,0,8,442,832,0.146627565982405,2,0,0,1364,14.8257968865827,51,12,137,1349,NA,NA,NA
"149",2020-08-19,"Malaysia",64.469130527665,140,82,14867,23405,53.6144578313253,0,7,438,830,0.219941348973607,3,0,0,1364,14.0103780578206,40,10,139,1349,NA,NA,NA
"150",2020-08-20,"Malaysia",62.7900021362957,138,114,14444,23405,53.3734939759036,0,8,435,830,0.366568914956012,5,0,0,1364,13.1949592290586,34,11,133,1349,NA,NA,NA
"151",2020-08-21,"Malaysia",62.6960051271096,137,111,14426,23405,54.2168674698795,0,7,443,830,0.293255131964809,4,0,0,1364,14.5003756574004,35,9,149,1331,NA,NA,NA
"152",2020-08-22,"Malaysia",60.6152531510361,141,117,13929,23405,54.0963855421687,0,8,441,830,0.293255131964809,4,0,0,1364,12.847483095417,33,11,127,1331,NA,NA,NA
"153",2020-08-23,"Malaysia",60.0042725913266,128,99,13817,23405,55.6626506024096,1,9,452,830,0.366568914956012,4,1,0,1364,12.7723516153268,35,12,123,1331,NA,NA,NA
"154",2020-08-24,"Malaysia",61.4612262337107,139,92,14154,23405,53.855421686747,0,8,439,830,0.366568914956012,5,0,0,1364,12.3215627347859,36,10,118,1331,NA,NA,NA
"155",2020-08-25,"Malaysia",64.2982268745994,138,83,14828,23405,52.289156626506,1,9,424,830,0.366568914956012,5,0,0,1364,12.7723516153268,37,9,124,1331,NA,NA,NA
"156",2020-08-26,"Malaysia",65.157017731254,138,94,15018,23405,54.578313253012,0,9,444,830,0.659824046920821,6,0,3,1364,12.9226145755071,33,18,121,1331,NA,NA,NA
"157",2020-08-27,"Malaysia",64.8707541123692,129,83,14971,23405,52.5301204819277,0,8,428,830,0.439882697947214,6,0,0,1364,12.9977460555973,27,15,131,1331,NA,NA,NA
"158",2020-08-28,"Malaysia",62.6233710745567,119,79,14459,23405,54.8192771084337,0,8,447,830,0.439882697947214,6,0,0,1364,11.8707738542449,20,13,125,1331,NA,NA,NA
"159",2020-08-29,"Malaysia",59.9829096346934,115,92,13832,23405,52.6506024096386,0,8,429,830,0.439882697947214,6,0,0,1364,12.6220886551465,39,6,123,1331,NA,NA,NA
"160",2020-08-30,"Malaysia",58.3806878872036,107,93,13464,23405,53.3734939759036,0,7,436,830,0.366568914956012,5,0,0,1364,13.9083139083139,47,6,126,1287,NA,NA,NA
"161",2020-08-31,"Malaysia",57.2954496902371,101,86,13223,23405,52.289156626506,0,6,428,830,0.293255131964809,4,0,0,1364,13.8993238166792,58,4,123,1331,NA,NA,NA
"162",2020-09-01,"Malaysia",60.6836146122623,89,87,14027,23405,51.9277108433735,0,5,426,830,0.219941348973607,3,0,0,1364,12.6972201352367,40,3,126,1331,NA,NA,NA
"163",2020-09-02,"Malaysia",65.2510147404401,104,91,15077,23405,52.1686746987952,0,4,429,830,0.219941348973607,3,0,0,1364,11.7956423741548,36,2,119,1331,NA,NA,NA
"164",2020-09-03,"Malaysia",65.6868190557573,103,98,15173,23405,52.5301204819277,0,4,432,830,0.219941348973607,3,0,0,1364,12.0210368144252,34,1,125,1331,NA,NA,NA
"165",2020-09-04,"Malaysia",64.2127750480666,106,119,14804,23405,52.8915662650602,0,4,435,830,0.219941348973607,3,0,0,1364,12.6220886551465,33,1,134,1331,NA,NA,NA
"166",2020-09-05,"Malaysia",61.3757744071779,100,118,14147,23405,52.289156626506,2,5,427,830,0.366568914956012,3,2,0,1364,7.96393688955672,33,1,72,1331,NA,NA,NA
"167",2020-09-06,"Malaysia",59.6111941892758,103,117,13732,23405,54.9397590361446,3,6,447,830,0.439882697947214,3,3,0,1364,11.8707738542449,30,1,127,1331,NA,NA,NA
"168",2020-09-07,"Malaysia",61.529587694937,104,100,14197,23405,54.8192771084337,3,6,446,830,0.513196480938416,4,3,0,1364,11.3448534936138,28,1,122,1331,NA,NA,NA
"169",2020-09-08,"Malaysia",64.836573381756,153,103,14919,23405,54.3373493975904,2,7,442,830,0.439882697947214,4,2,0,1364,11.8707738542449,30,2,126,1331,NA,NA,NA
"170",2020-09-09,"Malaysia",65.4091006195257,245,109,14955,23405,54.4578313253012,0,7,445,830,0.293255131964809,4,0,0,1364,12.847483095417,33,4,134,1331,NA,NA,NA
"171",2020-09-10,"Malaysia",65.4390087588122,246,113,14957,23405,50.7228915662651,0,9,412,830,0.513196480938416,5,0,2,1364,12.1712997746056,23,3,136,1331,NA,NA,NA
"172",2020-09-11,"Malaysia",63.9820551164281,245,107,14623,23405,53.6144578313253,0,9,436,830,0.366568914956012,5,0,0,1364,12.6972201352367,22,5,142,1331,NA,NA,NA
"173",2020-09-12,"Malaysia",60.5383465071566,196,113,13860,23405,54.2168674698795,1,9,440,830,0.439882697947214,5,1,0,1364,12.5469571750563,25,3,139,1331,NA,NA,NA
"174",2020-09-13,"Malaysia",58.837855159154,213,120,13438,23405,53.4939759036145,0,9,435,830,0.293255131964809,4,0,0,1364,13.0728775356875,24,23,127,1331,NA,NA,NA
"175",2020-09-14,"Malaysia",60.9100619525742,241,127,13888,23405,53.6144578313253,0,11,434,830,0.366568914956012,5,0,0,1364,23.6244321049975,327,26,115,1981,NA,NA,NA
"176",2020-09-15,"Malaysia",62.5122837000641,254,112,14265,23405,56.3855421686747,2,15,451,830,0.513196480938416,6,1,0,1364,24.3018128368447,337,29,130,2041,NA,NA,NA
"177",2020-09-16,"Malaysia",61.8158513138218,249,98,14121,23405,56.3855421686747,1,16,451,830,0.366568914956012,4,1,0,1364,25.9478089611029,359,33,135,2031,NA,NA,NA
"178",2020-09-17,"Malaysia",62.9822687459944,267,110,14364,23405,56.2650602409639,1,12,454,830,0.219941348973607,2,1,0,1364,21.0733628754308,263,33,132,2031,NA,NA,NA
"179",2020-09-18,"Malaysia",63.0677205725272,282,117,14362,23405,56.0570071258907,1,11,460,842,0.220264317180617,2,1,0,1362,22.2170032879286,327,10,136,2129,NA,NA,NA
"180",2020-09-19,"Malaysia",60.6622516556291,263,139,13796,23405,53.562945368171,0,12,439,842,0.146842878120411,2,0,0,1362,23.438233912635,362,10,127,2129,NA,NA,NA
"181",2020-09-20,"Malaysia",60.7049775688955,295,134,13779,23405,54.5130641330166,0,10,449,842,0.146842878120411,2,0,0,1362,22.4048849224988,352,7,118,2129,NA,NA,NA
"182",2020-09-21,"Malaysia",61.0425122837001,272,154,13861,23405,52.0190023752969,0,9,429,842,0.146842878120411,2,0,0,1362,19.7443807844866,323,8,117,2269,NA,NA,NA
"183",2020-09-22,"Malaysia",64.4062006234787,274,149,14659,23417,53.9192399049881,0,9,445,842,0.146842878120411,2,0,0,1362,18.995152049361,296,5,130,2269,NA,NA,NA
"184",2020-09-23,"Malaysia",64.8674040227185,262,159,14769,23417,53.4441805225653,1,10,439,842,0.366568914956012,4,1,0,1364,22.2222222222222,339,3,140,2169,NA,NA,NA
"185",2020-09-24,"Malaysia",65.1108169278729,281,147,14819,23417,52.2565320665083,2,11,427,842,0.439882697947214,5,1,0,1364,23.4589800443459,387,4,138,2255,NA,NA,NA
"186",2020-09-25,"Malaysia",66.3405878393538,279,202,14303,22285,52.8503562945368,3,6,436,842,0.439882697947214,3,3,0,1364,21.9899341850561,416,23,129,2583,NA,NA,NA
"187",2020-09-26,"Malaysia",31.5339651049508,110,71,6940,22582,41.8819188191882,0,52,402,1084,1.26823081800888,20,0,0,1577,22.2645825390774,417,38,129,2623,NA,NA,NA
"188",2020-09-27,"Malaysia",30.0638604065479,75,32,6578,22236,43.9047619047619,0,8,453,1050,0.451904454486766,7,0,0,1549,20.7854761022601,398,42,121,2699,NA,NA,NA
"189",2020-09-28,"Malaysia",62.8005295298288,315,267,14124,23417,51.3064133016627,1,10,421,842,0.439882697947214,5,1,0,1364,22.38077356365,439,39,118,2663,NA,NA,NA
"190",2020-09-29,"Malaysia",65.4353674680787,326,278,14719,23417,54.5130641330166,4,9,446,842,0.439882697947214,5,1,0,1364,24.1453760345448,478,65,128,2779,NA,NA,NA
"191",2020-09-30,"Malaysia",65.3926634496306,353,295,14665,23417,53.562945368171,2,14,435,842,0.26578073089701,3,1,0,1505,25.5487585462397,518,65,127,2779,NA,NA,NA
"192",2020-10-01,"Malaysia",64.8930264337874,371,303,14522,23417,55.3444180522565,5,16,445,842,0.465116279069767,3,4,0,1505,23.7412715913267,478,44,124,2721,NA,NA,NA
"193",2020-10-02,"Malaysia",60.4737674776585,421,329,13393,23387,54.9881235154394,5,20,438,842,0.598006644518272,4,5,0,1505,24.2591989579941,561,66,118,3071,NA,NA,NA
"194",2020-10-03,"Malaysia",62.201222901612,487,354,13706,23387,54.750593824228,7,24,430,842,0.730897009966777,4,7,0,1505,29.5644649552928,677,230,118,3467,NA,NA,NA
"195",2020-10-04,"Malaysia",60.2257664514474,537,384,13164,23387,53.491124260355,8,29,415,845,0.863787375415282,6,7,0,1505,31.9807037457435,782,232,113,3524,NA,NA,NA
"196",2020-10-05,"Malaysia",62.6630179159362,565,443,13647,23387,52.6627218934911,12,31,402,845,1.32890365448505,13,7,0,1505,32.2264150943396,922,244,115,3975,NA,NA,NA
"197",2020-10-06,"Malaysia",65.3246461469333,632,347,13559,22255,52.0710059171598,1,54,385,845,1.32890365448505,19,1,0,1505,30.7169962053126,1153,265,120,5007,NA,NA,NA
"198",2020-10-07,"Malaysia",63.5224697481507,648,356,13852,23387,53.8190364277321,3,57,398,851,1.51815181518152,21,2,0,1515,39.0961935120945,1771,193,121,5333,NA,NA,NA
"199",2020-10-08,"Malaysia",63.3813657159961,997,326,13500,23387,53.2314923619271,5,60,388,851,2.04620462046205,27,4,0,1515,36.6026638989794,1954,30,132,5781,NA,NA,NA
"200",2020-10-09,"Malaysia",62.3637063325779,962,326,13297,23387,53.8998835855646,6,77,380,859,2.50825082508251,33,5,0,1515,36.3422818791946,1944,84,138,5960,NA,NA,NA
"201",2020-10-10,"Malaysia",59.3377596186585,1009,313,12620,23496,54.5977011494253,5,81,389,870,2.70627062706271,37,4,0,1515,35.6218006624511,2129,101,136,6642,NA,NA,NA
"202",2020-10-11,"Malaysia",58.8506427604871,1087,320,12510,23648,54.7945205479452,6,90,384,876,2.64026402640264,37,3,0,1515,34.6422338568935,2170,76,136,6876,NA,NA,NA
"203",2020-10-12,"Malaysia",60.9100135317997,1139,321,12944,23648,53.9863325740319,4,91,379,878,2.64026402640264,37,3,0,1515,35.6526658181304,2355,32,134,7071,NA,NA,NA
"204",2020-10-13,"Malaysia",61.952947128763,1099,287,13308,23718,52.619589977221,4,91,367,878,2.64026402640264,38,2,0,1515,37.4445676274945,2533,36,133,7216,NA,NA,NA
"205",2020-10-14,"Malaysia",63.228548583933,1135,323,13567,23763,53.3029612756264,4,92,372,878,2.64026402640264,37,3,0,1515,37.4966023375917,2604,15,140,7358,NA,NA,NA
"206",2020-10-15,"Malaysia",63.4642090645121,1234,331,13516,23763,52.7839643652561,3,115,356,898,2.44224422442244,35,2,0,1515,38.6115136345673,2763,27,141,7591,NA,NA,NA
"207",2020-10-16,"Malaysia",62.4121533476413,1243,340,13248,23763,54.2730299667037,4,115,370,901,2.4390243902439,33,4,0,1517,39.1225806451613,2882,22,128,7750,NA,NA,NA
"208",2020-10-17,"Malaysia",60.346345758732,1292,326,12774,23849,53.429203539823,6,116,361,904,2.7027027027027,36,5,0,1517,38.8421924943767,3123,27,131,8447,NA,NA,NA
"209",2020-10-18,"Malaysia",59.5454736047633,1331,304,12566,23849,53.6504424778761,5,104,376,904,2.5708635464733,35,4,0,1517,36.8741226017782,2997,31,124,8548,NA,NA,NA
"210",2020-10-19,"Malaysia",60.5979286343243,1356,291,12805,23849,54.3141592920354,3,113,375,904,2.636783124588,38,2,0,1517,34.8009581384738,2889,35,127,8767,NA,NA,NA
"211",2020-10-20,"Malaysia",62.7986490430722,1336,313,13412,23983,54.5154185022026,7,119,369,908,2.59909031838856,34,6,0,1539,32.5383304940375,2694,42,129,8805,NA,NA,NA
"212",2020-10-21,"Malaysia",63.8285452195305,1362,301,13645,23983,54.6549835706462,6,124,369,913,2.72904483430799,37,5,0,1539,33.7615740740741,2759,33,125,8640,NA,NA,NA
"213",2020-10-22,"Malaysia",63.7034566151024,1462,300,13516,23983,54.4359255202629,5,124,368,913,2.40415854450942,33,4,0,1539,33.7230628152224,2785,27,130,8724,NA,NA,NA
"214",2020-10-23,"Malaysia",61.7187174248426,1439,316,13047,23983,56.6739606126915,3,119,396,914,2.33918128654971,33,3,0,1539,32.7054794520548,2713,29,123,8760,NA,NA,NA
"215",2020-10-24,"Malaysia",58.5122795313347,1379,329,12325,23983,54.3169398907104,4,120,373,915,2.66406757634828,38,3,0,1539,30.7305669199299,2494,15,120,8555,NA,NA,NA
"216",2020-10-25,"Malaysia",59.1043655922945,1381,279,12515,23983,53.7704918032787,3,116,373,915,2.53411306042885,36,3,0,1539,31.3917347761022,2571,35,121,8687,NA,NA,NA
"217",2020-10-26,"Malaysia",60.3218946753951,1509,294,12664,23983,54.4262295081967,5,117,376,915,2.53411306042885,35,4,0,1539,33.5661283282409,3687,41,117,11455,NA,NA,NA
"218",2020-10-27,"Malaysia",61.2469386907974,1567,279,12909,24091,53.7540805223069,3,114,377,919,2.39948119325551,34,3,0,1542,37.3006883331881,4119,43,119,11477,NA,NA,NA
"219",2020-10-28,"Malaysia",62.7412726744427,1676,320,13119,24091,52.7114967462039,4,120,362,922,2.39948119325551,33,4,0,1542,36.9850573763725,4300,53,127,12113,NA,NA,NA
"220",2020-10-29,"Malaysia",60.0680752148105,1761,295,12415,24091,52.7056277056277,4,123,360,924,2.07522697795071,28,4,0,1542,37.2456068655497,4387,49,121,12235,NA,NA,NA
"221",2020-10-30,"Malaysia",60.5537337594952,1738,290,12560,24091,53.1385281385281,4,115,372,924,1.94552529182879,26,4,0,1542,38.5974777090529,4603,88,114,12449,NA,NA,NA
"222",2020-10-31,"Malaysia",57.7892158897514,1601,293,12028,24091,56.1269146608315,3,112,398,914,7.47238466536712,27,3,85,1539,35.4923939151321,4274,41,118,12490,NA,NA,NA
"223",2020-11-01,"Malaysia",57.9779946024497,1536,330,12098,24085,55.0328227571116,4,119,380,914,2.46913580246914,34,4,0,1539,32.9250835056466,3991,27,122,12574,NA,NA,NA
"224",2020-11-02,"Malaysia",60.0705833506332,1555,334,12579,24085,53.2679738562092,3,114,372,918,2.65888456549935,38,3,0,1542,35.2336122733612,3877,41,124,11472,NA,NA,NA
"225",2020-11-03,"Malaysia",61.536225866722,1529,328,12964,24085,52.8322440087146,4,116,365,918,2.52918287937743,35,4,0,1542,35.1332520466818,3873,44,117,11482,NA,NA,NA
"226",2020-11-04,"Malaysia",62.4953290429728,1552,339,13161,24085,52.723311546841,5,107,372,918,2.07522697795071,28,4,0,1542,34.8640483383686,3845,64,130,11585,NA,NA,NA
"227",2020-11-05,"Malaysia",62.3873780361221,1616,349,13061,24085,54.1019955654102,4,99,385,902,2.26977950713359,31,4,0,1542,34.9723620163353,4044,58,137,12121,NA,NA,NA
"228",2020-11-06,"Malaysia",57.1226904712477,1708,360,11690,24085,53.7694013303769,4,104,377,902,2.59403372243839,36,4,0,1542,33.9843124699856,4053,52,141,12494,NA,NA,NA
"229",2020-11-07,"Malaysia",60.2159020137015,1734,366,12403,24085,53.3259423503326,5,104,372,902,2.72373540856031,38,4,0,1542,33.2089552238806,4134,93,134,13132,NA,NA,NA
"230",2020-11-08,"Malaysia",59.5848038198049,1824,352,12175,24085,54.4345898004435,6,112,373,902,2.72373540856031,38,4,0,1542,33.8269454123113,4381,85,194,13776,NA,NA,NA
"231",2020-11-09,"Malaysia",60.5812746522732,2064,338,12189,24085,52.7716186252772,7,106,363,902,2.98313878080415,40,6,0,1542,29.7473867595819,3844,69,185,13776,NA,NA,NA
"232",2020-11-10,"Malaysia",64.102138260328,2163,339,12937,24085,52.549889135255,6,102,366,902,2.59403372243839,35,5,0,1542,31.2919020715631,3810,73,271,13275,NA,NA,NA
"233",2020-11-11,"Malaysia",63.7326136599543,2160,350,12840,24085,53.5476718403548,5,112,366,902,2.91828793774319,40,5,0,1542,33.4304331161364,4014,100,247,13045,NA,NA,NA
"234",2020-11-12,"Malaysia",63.7326136599543,2146,347,12857,24085,51.8847006651885,5,112,351,902,2.98313878080415,41,5,0,1542,42.2664770033191,4123,98,236,10545,NA,NA,NA
"235",2020-11-13,"Malaysia",61.9721818559269,2072,322,12532,24085,51.9955654101996,5,115,349,902,3.4771410173857,49,5,0,1553,39.1043397968606,3923,72,240,10830,NA,NA,NA
"236",2020-11-14,"Malaysia",59.2028233340253,2145,328,11786,24085,59.2017738359202,3,115,416,902,3.41274951706375,49,3,1,1553,41.5291216088029,4084,64,230,10542,NA,NA,NA
"237",2020-11-15,"Malaysia",59.0367448619473,2279,340,11600,24085,53.9911308203991,3,117,367,902,3.09079201545396,45,3,0,1553,40.2191631950734,4150,65,226,11042,NA,NA,NA
"238",2020-11-16,"Malaysia",61.7811916130372,2351,351,12178,24085,58.3148558758315,3,121,402,902,3.34835801674179,49,3,0,1553,39.6423512747875,4172,75,231,11296,NA,NA,NA
"239",2020-11-17,"Malaysia",64.425688380061,2346,333,12740,23933,55.09977827051,6,123,368,902,3.41274951706375,47,6,0,1553,37.859052876736,4091,64,234,11593,NA,NA,NA
"240",2020-11-18,"Malaysia",65.2168576104746,2641,350,12948,24440,54.2128603104213,6,118,365,902,3.28396651641983,45,6,0,1553,37.643405503321,4069,62,233,11593,NA,NA,NA
"241",2020-11-19,"Malaysia",65.2986906710311,2681,340,12938,24440,55.09977827051,6,129,362,902,3.15518351577592,43,6,0,1553,38.5273682426707,4254,58,235,11802,NA,NA,NA
"242",2020-11-20,"Malaysia",63.772504091653,2648,311,12627,24440,55.2106430155211,5,128,365,902,3.28396651641983,46,5,0,1553,38.7208725830441,4387,72,227,12102,NA,NA,NA
"243",2020-11-21,"Malaysia",60.323240589198,2437,325,11981,24440,59.2017738359202,6,133,395,902,3.73470701867354,52,6,0,1553,36.6362976699186,4214,103,227,12403,NA,NA,NA
"244",2020-11-22,"Malaysia",59.3903436988543,2339,346,11830,24440,53.9911308203991,7,120,360,902,3.86349001931745,54,6,0,1553,36.6995858553679,4259,127,222,12556,NA,NA,NA
"245",2020-11-23,"Malaysia",60.7815057283142,2374,316,12165,24440,55.2106430155211,5,131,362,902,3.73470701867354,54,4,0,1553,35.5829666876178,4187,98,244,12728,NA,NA,NA
"246",2020-11-24,"Malaysia",63.8379705400982,2588,328,12686,24440,57.0953436807095,0,140,375,902,3.67031551835158,57,0,0,1553,33.8329932506671,3899,123,289,12742,NA,NA,NA
"247",2020-11-25,"Malaysia",65.1104746317512,2847,341,12725,24440,55.2836484983315,4,122,371,899,3.4771410173857,51,3,0,1553,32.8162568835802,3767,128,336,12893,NA,NA,NA
"248",2020-11-26,"Malaysia",64.4885433715221,2923,345,12493,24440,56.1735261401557,2,130,373,899,3.92788151963941,59,2,0,1553,38.1005837449484,4610,149,332,13362,NA,NA,NA
"249",2020-11-27,"Malaysia",64.2103109656301,2977,354,12362,24440,57.5083426028921,4,143,370,899,3.73470701867354,54,4,0,1553,41.5741152080557,5131,142,342,13506,NA,NA,NA
"250",2020-11-28,"Malaysia",63.8256955810147,3189,367,12043,24440,55.6173526140156,3,137,360,899,3.54153251770766,52,3,0,1553,42.4835211567085,5502,142,350,14109,NA,NA,NA
"251",2020-11-29,"Malaysia",62.4018003273322,3042,367,11842,24440,54.9499443826474,3,141,350,899,3.02250803858521,45,2,0,1555,44.7019642493033,6039,149,389,14713,NA,NA,NA
"252",2020-11-30,"Malaysia",62.6595744680851,2919,303,12092,24440,53.3407572383073,4,135,340,898,3.40836012861736,49,4,0,1555,38.1682969315289,5191,122,384,14926,NA,NA,NA
"253",2020-12-01,"Malaysia",63.8338788870704,2746,298,12557,24440,54.56570155902,5,140,345,898,3.53697749196141,50,5,0,1555,35.2883290690809,4905,110,364,15243,NA,NA,NA
"254",2020-12-02,"Malaysia",65.3805237315876,2788,323,12868,24440,53.7861915367483,5,138,340,898,3.53697749196141,50,5,0,1555,39.5785765542436,5466,94,507,15329,NA,NA,NA
"255",2020-12-03,"Malaysia",66.3474132285527,2866,331,13013,24432,54.3859649122807,6,136,354,912,4.11132194813409,59,6,0,1581,38.0866075474141,5406,97,381,15449,NA,NA,NA
"256",2020-12-04,"Malaysia",65.3814669286182,2936,344,12694,24432,53.0120481927711,9,144,331,913,4.42757748260595,61,9,0,1581,37.7114555862867,5326,121,416,15547,NA,NA,NA
"257",2020-12-05,"Malaysia",63.4435789731251,2930,350,12277,24521,55.5191256830601,6,151,351,915,4.68058191018343,68,6,0,1581,37.755690926579,5396,140,352,15595,NA,NA,NA
"258",2020-12-06,"Malaysia",60.3027519271478,2746,360,11992,25037,60.2185792349727,9,141,401,915,4.99683744465528,71,8,0,1581,37.3004168002565,5268,176,373,15595,NA,NA,NA
"259",2020-12-07,"Malaysia",62.2958022127252,2839,404,12354,25037,56.0655737704918,5,154,354,915,4.80708412397217,71,5,0,1581,39.5266348510254,5570,179,380,15506,NA,NA,NA
"260",2020-12-08,"Malaysia",64.4006869832648,2908,350,12866,25037,55.8469945355191,5,150,356,915,4.80708412397217,71,5,0,1581,37.3628476652207,5379,95,383,15676,NA,NA,NA
"261",2020-12-09,"Malaysia",63.5898869672884,2690,318,12913,25037,61.6393442622951,3,143,418,915,4.68058191018343,71,3,0,1581,37.5497819078324,5444,105,391,15819,NA,NA,NA
"262",2020-12-10,"Malaysia",63.5568976478067,2710,324,12962,25168,56.2841530054645,4,142,369,915,4.42757748260595,66,4,0,1581,35.8166876612081,5469,120,382,16671,NA,NA,NA
"263",2020-12-11,"Malaysia",61.7252066115703,2634,349,12552,25168,56.6120218579235,6,145,367,915,4.7438330170778,69,6,0,1581,38.6838868388684,5780,130,380,16260,NA,NA,NA
"264",2020-12-12,"Malaysia",59.5001589319771,2526,353,12096,25168,62.4043715846995,5,140,426,915,4.61733080328906,68,5,0,1581,40.2389078498294,6582,131,361,17580,NA,NA,NA
"265",2020-12-13,"Malaysia",58.1810235219326,2534,325,11784,25168,62.4043715846995,5,142,424,915,4.61733080328906,68,5,0,1581,41.505376344086,7073,134,127,17670,NA,NA,NA
"266",2020-12-14,"Malaysia",60.0246344564526,2365,323,12419,25168,55.0819672131148,4,144,356,915,4.3010752688172,64,4,0,1581,43.2488738738739,7424,132,125,17760,NA,NA,NA
"267",2020-12-15,"Malaysia",60.6524157660521,2349,296,12620,25168,55.8469945355191,4,153,354,915,4.49082858950032,67,4,0,1581,44.0168539325843,7589,137,109,17800,NA,NA,NA
"268",2020-12-16,"Malaysia",63.1555944055944,2674,280,12941,25168,54.9726775956284,6,142,355,915,4.3010752688172,62,6,0,1581,45.807098679445,7985,131,105,17947,NA,NA,NA
"269",2020-12-17,"Malaysia",62.2655753337571,2696,283,12692,25168,59.0163934426229,8,148,384,915,4.87033523086654,70,7,0,1581,43.9754370435937,7701,129,119,18076,NA,NA,NA
"270",2020-12-18,"Malaysia",61.7291799109981,2548,283,12705,25168,58.5792349726776,3,152,381,915,4.49082858950032,68,3,0,1581,41.9502398750418,7257,144,119,17926,NA,NA,NA
"271",2020-12-19,"Malaysia",58.6260330578512,2492,263,12000,25168,56.2841530054645,3,150,362,915,4.49082858950032,68,3,0,1581,41.675462474307,7205,170,127,18001,NA,NA,NA
"272",2020-12-20,"Malaysia",56.6671964399237,2549,262,11451,25168,56.0655737704918,4,151,358,915,5.06008855154965,76,4,0,1581,40.8174537420602,7148,115,127,18105,NA,NA,NA
"273",2020-12-21,"Malaysia",59.3094405594406,2460,293,12174,25168,58.0941446613088,7,152,347,871,4.87033523086654,70,7,0,1581,40.4940449933833,7122,96,126,18136,NA,NA,NA
"274",2020-12-22,"Malaysia",59.9292752701844,2318,293,12472,25168,57.060849598163,6,150,341,871,4.42198357548958,64,6,0,1583,39.300475304815,7367,108,132,19356,NA,NA,NA
