"","date","state","variant_count","variant","status"
"2106",2021-08-31,"Kelantan",0,"Kappa B.1.617.1","voc"
"2107",2021-08-31,"Sarawak",0,"Kappa B.1.617.1","voc"
"2108",2021-08-31,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"2109",2021-08-31,"Kedah",0,"Kappa B.1.617.1","voc"
"2110",2021-08-31,"Perak",0,"Kappa B.1.617.1","voc"
"2111",2021-08-31,"Johor",0,"Kappa B.1.617.1","voc"
"2112",2021-08-31,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"2113",2021-08-31,"Terengganu",0,"Kappa B.1.617.1","voc"
"2114",2021-08-31,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"2115",2021-08-31,"Sabah",0,"Kappa B.1.617.1","voc"
"2116",2021-08-31,"Perlis",0,"Kappa B.1.617.1","voc"
"2117",2021-08-31,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"2118",2021-08-31,"Melaka",0,"Kappa B.1.617.1","voc"
"2119",2021-08-31,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"2120",2021-08-31,"Pahang",0,"Kappa B.1.617.1","voc"
"2121",2021-08-31,"Malaysia",0,"Kappa B.1.617.1","voc"
"2122",2021-08-31,"Selangor",0,"Theta P.3","voi"
"2123",2021-08-31,"Kelantan",0,"Theta P.3","voi"
"2124",2021-08-31,"Sarawak",0,"Theta P.3","voi"
"2125",2021-08-31,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"2126",2021-08-31,"Kedah",0,"Theta P.3","voi"
"2127",2021-08-31,"Perak",0,"Theta P.3","voi"
"2128",2021-08-31,"Johor",0,"Theta P.3","voi"
"2129",2021-08-31,"W.P. Putrajaya",0,"Theta P.3","voi"
"2130",2021-08-31,"Terengganu",0,"Theta P.3","voi"
"2131",2021-08-31,"Negeri Sembilan",0,"Theta P.3","voi"
"2132",2021-08-31,"Sabah",0,"Theta P.3","voi"
"2133",2021-08-31,"Perlis",0,"Theta P.3","voi"
"2134",2021-08-31,"Pulau Pinang",0,"Theta P.3","voi"
"2135",2021-08-31,"Melaka",0,"Theta P.3","voi"
"2136",2021-08-31,"W.P. Labuan",0,"Theta P.3","voi"
"2137",2021-08-31,"Pahang",0,"Theta P.3","voi"
"2138",2021-08-31,"Malaysia",0,"Theta P.3","voi"
"2139",2021-08-31,"Selangor",0,"Theta P.3","voi"
"2140",2021-08-31,"Kelantan",0,"Theta P.3","voi"
"2141",2021-08-31,"Sarawak",13,"Theta P.3","voi"
"2142",2021-08-31,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"2143",2021-08-31,"Kedah",0,"Theta P.3","voi"
"2144",2021-08-31,"Perak",0,"Theta P.3","voi"
"2145",2021-08-31,"Johor",0,"Theta P.3","voi"
"2146",2021-08-31,"W.P. Putrajaya",0,"Theta P.3","voi"
"2147",2021-08-31,"Terengganu",0,"Theta P.3","voi"
"2148",2021-08-31,"Negeri Sembilan",0,"Theta P.3","voi"
"2149",2021-08-31,"Sabah",0,"Theta P.3","voi"
"2150",2021-08-31,"Perlis",0,"Theta P.3","voi"
"2151",2021-08-31,"Pulau Pinang",0,"Theta P.3","voi"
"2152",2021-08-31,"Melaka",0,"Theta P.3","voi"
"2153",2021-08-31,"W.P. Labuan",0,"Theta P.3","voi"
"2154",2021-08-31,"Pahang",0,"Theta P.3","voi"
"2155",2021-08-31,"Malaysia",13,"Theta P.3","voi"
"2156",2021-08-31,"Selangor",0,"Eta B.1.525","voi"
"2157",2021-08-31,"Kelantan",0,"Eta B.1.525","voi"
"2158",2021-08-31,"Sarawak",1,"Eta B.1.525","voi"
"2159",2021-08-31,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi"
"2160",2021-08-31,"Kedah",0,"Eta B.1.525","voi"
"2161",2021-08-31,"Perak",0,"Eta B.1.525","voi"
"2162",2021-08-31,"Johor",0,"Eta B.1.525","voi"
"2163",2021-08-31,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"2164",2021-08-31,"Terengganu",0,"Eta B.1.525","voi"
"2165",2021-08-31,"Negeri Sembilan",0,"Eta B.1.525","voi"
"2166",2021-08-31,"Sabah",0,"Eta B.1.525","voi"
"2167",2021-08-31,"Perlis",0,"Eta B.1.525","voi"
"2168",2021-08-31,"Pulau Pinang",0,"Eta B.1.525","voi"
"2169",2021-08-31,"Melaka",0,"Eta B.1.525","voi"
"2170",2021-08-31,"W.P. Labuan",0,"Eta B.1.525","voi"
"2171",2021-08-31,"Pahang",0,"Eta B.1.525","voi"
"2172",2021-08-31,"Malaysia",3,"Eta B.1.525","voi"
"2173",2021-08-31,"Selangor",0,"Eta B.1.525","voi"
"2174",2021-08-31,"Kelantan",0,"Eta B.1.525","voi"
"2175",2021-08-31,"Sarawak",0,"Eta B.1.525","voi"
"2176",2021-08-31,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi"
"2177",2021-08-31,"Kedah",0,"Eta B.1.525","voi"
"2178",2021-08-31,"Perak",0,"Eta B.1.525","voi"
"2179",2021-08-31,"Johor",0,"Eta B.1.525","voi"
"2180",2021-08-31,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"2181",2021-08-31,"Terengganu",0,"Eta B.1.525","voi"
"2182",2021-08-31,"Negeri Sembilan",0,"Eta B.1.525","voi"
"2183",2021-08-31,"Sabah",0,"Eta B.1.525","voi"
"2184",2021-08-31,"Perlis",0,"Eta B.1.525","voi"
"2185",2021-08-31,"Pulau Pinang",0,"Eta B.1.525","voi"
"2186",2021-08-31,"Melaka",0,"Eta B.1.525","voi"
"2187",2021-08-31,"W.P. Labuan",0,"Eta B.1.525","voi"
"2188",2021-08-31,"Pahang",0,"Eta B.1.525","voi"
"2189",2021-08-31,"Malaysia",0,"Eta B.1.525","voi"
"2190",2021-09-10,"Selangor",2,"Alpha B.1.1.7","voc"
"2191",2021-09-10,"Kelantan",0,"Alpha B.1.1.7","voc"
"2192",2021-09-10,"Sarawak",0,"Alpha B.1.1.7","voc"
"2193",2021-09-10,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc"
"2194",2021-09-10,"Kedah",0,"Alpha B.1.1.7","voc"
"2195",2021-09-10,"Perak",0,"Alpha B.1.1.7","voc"
"2196",2021-09-10,"Johor",0,"Alpha B.1.1.7","voc"
"2197",2021-09-10,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"2198",2021-09-10,"Terengganu",0,"Alpha B.1.1.7","voc"
"2199",2021-09-10,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"2200",2021-09-10,"Sabah",0,"Alpha B.1.1.7","voc"
"2201",2021-09-10,"Perlis",0,"Alpha B.1.1.7","voc"
"2202",2021-09-10,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"2203",2021-09-10,"Melaka",0,"Alpha B.1.1.7","voc"
"2204",2021-09-10,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"2205",2021-09-10,"Pahang",0,"Alpha B.1.1.7","voc"
"2206",2021-09-10,"Malaysia",5,"Alpha B.1.1.7","voc"
"2207",2021-09-10,"Selangor",6,"Alpha B.1.1.7","voc"
"2208",2021-09-10,"Kelantan",0,"Alpha B.1.1.7","voc"
"2209",2021-09-10,"Sarawak",0,"Alpha B.1.1.7","voc"
"2210",2021-09-10,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc"
"2211",2021-09-10,"Kedah",0,"Alpha B.1.1.7","voc"
"2212",2021-09-10,"Perak",0,"Alpha B.1.1.7","voc"
"2213",2021-09-10,"Johor",0,"Alpha B.1.1.7","voc"
"2214",2021-09-10,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"2215",2021-09-10,"Terengganu",0,"Alpha B.1.1.7","voc"
"2216",2021-09-10,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"2217",2021-09-10,"Sabah",3,"Alpha B.1.1.7","voc"
"2218",2021-09-10,"Perlis",0,"Alpha B.1.1.7","voc"
"2219",2021-09-10,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"2220",2021-09-10,"Melaka",0,"Alpha B.1.1.7","voc"
"2221",2021-09-10,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"2222",2021-09-10,"Pahang",0,"Alpha B.1.1.7","voc"
"2223",2021-09-10,"Malaysia",9,"Alpha B.1.1.7","voc"
"2224",2021-09-10,"Selangor",0,"Beta B.1.351","voc"
"2225",2021-09-10,"Kelantan",0,"Beta B.1.351","voc"
"2226",2021-09-10,"Sarawak",1,"Beta B.1.351","voc"
"2227",2021-09-10,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc"
"2228",2021-09-10,"Kedah",0,"Beta B.1.351","voc"
"2229",2021-09-10,"Perak",0,"Beta B.1.351","voc"
"2230",2021-09-10,"Johor",0,"Beta B.1.351","voc"
"2231",2021-09-10,"W.P. Putrajaya",0,"Beta B.1.351","voc"
"2232",2021-09-10,"Terengganu",0,"Beta B.1.351","voc"
"2233",2021-09-10,"Negeri Sembilan",0,"Beta B.1.351","voc"
"2234",2021-09-10,"Sabah",0,"Beta B.1.351","voc"
"2235",2021-09-10,"Perlis",0,"Beta B.1.351","voc"
"2236",2021-09-10,"Pulau Pinang",0,"Beta B.1.351","voc"
"2237",2021-09-10,"Melaka",0,"Beta B.1.351","voc"
"2238",2021-09-10,"W.P. Labuan",0,"Beta B.1.351","voc"
"2239",2021-09-10,"Pahang",0,"Beta B.1.351","voc"
"2240",2021-09-10,"Malaysia",1,"Beta B.1.351","voc"
"2241",2021-09-10,"Selangor",48,"Beta B.1.351","voc"
"2242",2021-09-10,"Kelantan",25,"Beta B.1.351","voc"
"2243",2021-09-10,"Sarawak",46,"Beta B.1.351","voc"
"2244",2021-09-10,"W.P. Kuala Lumpur",9,"Beta B.1.351","voc"
"2245",2021-09-10,"Kedah",14,"Beta B.1.351","voc"
"2246",2021-09-10,"Perak",16,"Beta B.1.351","voc"
"2247",2021-09-10,"Johor",10,"Beta B.1.351","voc"
"2248",2021-09-10,"W.P. Putrajaya",3,"Beta B.1.351","voc"
"2249",2021-09-10,"Terengganu",9,"Beta B.1.351","voc"
"2250",2021-09-10,"Negeri Sembilan",3,"Beta B.1.351","voc"
"2251",2021-09-10,"Sabah",4,"Beta B.1.351","voc"
"2252",2021-09-10,"Perlis",4,"Beta B.1.351","voc"
"2253",2021-09-10,"Pulau Pinang",8,"Beta B.1.351","voc"
"2254",2021-09-10,"Melaka",7,"Beta B.1.351","voc"
"2255",2021-09-10,"W.P. Labuan",0,"Beta B.1.351","voc"
"2256",2021-09-10,"Pahang",2,"Beta B.1.351","voc"
"2257",2021-09-10,"Malaysia",208,"Beta B.1.351","voc"
"2258",2021-09-10,"Selangor",3,"Delta B.1.617.2","voc"
"2259",2021-09-10,"Kelantan",0,"Delta B.1.617.2","voc"
"2260",2021-09-10,"Sarawak",1,"Delta B.1.617.2","voc"
"2261",2021-09-10,"W.P. Kuala Lumpur",6,"Delta B.1.617.2","voc"
"2262",2021-09-10,"Kedah",0,"Delta B.1.617.2","voc"
"2263",2021-09-10,"Perak",0,"Delta B.1.617.2","voc"
"2264",2021-09-10,"Johor",1,"Delta B.1.617.2","voc"
"2265",2021-09-10,"W.P. Putrajaya",0,"Delta B.1.617.2","voc"
"2266",2021-09-10,"Terengganu",0,"Delta B.1.617.2","voc"
"2267",2021-09-10,"Negeri Sembilan",0,"Delta B.1.617.2","voc"
"2268",2021-09-10,"Sabah",0,"Delta B.1.617.2","voc"
"2269",2021-09-10,"Perlis",0,"Delta B.1.617.2","voc"
"2270",2021-09-10,"Pulau Pinang",1,"Delta B.1.617.2","voc"
"2271",2021-09-10,"Melaka",0,"Delta B.1.617.2","voc"
"2272",2021-09-10,"W.P. Labuan",4,"Delta B.1.617.2","voc"
"2273",2021-09-10,"Pahang",0,"Delta B.1.617.2","voc"
"2274",2021-09-10,"Malaysia",16,"Delta B.1.617.2","voc"
"2275",2021-09-10,"Selangor",90,"Delta B.1.617.2","voc"
"2276",2021-09-10,"Kelantan",13,"Delta B.1.617.2","voc"
"2277",2021-09-10,"Sarawak",695,"Delta B.1.617.2","voc"
"2278",2021-09-10,"W.P. Kuala Lumpur",19,"Delta B.1.617.2","voc"
"2279",2021-09-10,"Kedah",38,"Delta B.1.617.2","voc"
"2280",2021-09-10,"Perak",14,"Delta B.1.617.2","voc"
"2281",2021-09-10,"Johor",42,"Delta B.1.617.2","voc"
"2282",2021-09-10,"W.P. Putrajaya",6,"Delta B.1.617.2","voc"
"2283",2021-09-10,"Terengganu",12,"Delta B.1.617.2","voc"
"2284",2021-09-10,"Negeri Sembilan",20,"Delta B.1.617.2","voc"
"2285",2021-09-10,"Sabah",9,"Delta B.1.617.2","voc"
"2286",2021-09-10,"Perlis",5,"Delta B.1.617.2","voc"
"2287",2021-09-10,"Pulau Pinang",31,"Delta B.1.617.2","voc"
"2288",2021-09-10,"Melaka",23,"Delta B.1.617.2","voc"
"2289",2021-09-10,"W.P. Labuan",10,"Delta B.1.617.2","voc"
"2290",2021-09-10,"Pahang",38,"Delta B.1.617.2","voc"
"2291",2021-09-10,"Malaysia",1065,"Delta B.1.617.2","voc"
"2292",2021-09-10,"Selangor",1,"Kappa B.1.617.1","voc"
"2293",2021-09-10,"Kelantan",0,"Kappa B.1.617.1","voc"
"2294",2021-09-10,"Sarawak",0,"Kappa B.1.617.1","voc"
"2295",2021-09-10,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"2296",2021-09-10,"Kedah",0,"Kappa B.1.617.1","voc"
"2297",2021-09-10,"Perak",0,"Kappa B.1.617.1","voc"
"2298",2021-09-10,"Johor",3,"Kappa B.1.617.1","voc"
"2299",2021-09-10,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"2300",2021-09-10,"Terengganu",0,"Kappa B.1.617.1","voc"
"2301",2021-09-10,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"2302",2021-09-10,"Sabah",0,"Kappa B.1.617.1","voc"
"2303",2021-09-10,"Perlis",0,"Kappa B.1.617.1","voc"
"2304",2021-09-10,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"2305",2021-09-10,"Melaka",0,"Kappa B.1.617.1","voc"
"2306",2021-09-10,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"2307",2021-09-10,"Pahang",0,"Kappa B.1.617.1","voc"
"2308",2021-09-10,"Malaysia",4,"Kappa B.1.617.1","voc"
"2309",2021-09-10,"Selangor",0,"Kappa B.1.617.1","voc"
"2310",2021-09-10,"Kelantan",0,"Kappa B.1.617.1","voc"
"2311",2021-09-10,"Sarawak",0,"Kappa B.1.617.1","voc"
"2312",2021-09-10,"W.P. Kuala Lumpur",0,"Kappa B.1.617.1","voc"
"2313",2021-09-10,"Kedah",0,"Kappa B.1.617.1","voc"
"2314",2021-09-10,"Perak",0,"Kappa B.1.617.1","voc"
"2315",2021-09-10,"Johor",0,"Kappa B.1.617.1","voc"
"2316",2021-09-10,"W.P. Putrajaya",0,"Kappa B.1.617.1","voc"
"2317",2021-09-10,"Terengganu",0,"Kappa B.1.617.1","voc"
"2318",2021-09-10,"Negeri Sembilan",0,"Kappa B.1.617.1","voc"
"2319",2021-09-10,"Sabah",0,"Kappa B.1.617.1","voc"
"2320",2021-09-10,"Perlis",0,"Kappa B.1.617.1","voc"
"2321",2021-09-10,"Pulau Pinang",0,"Kappa B.1.617.1","voc"
"2322",2021-09-10,"Melaka",0,"Kappa B.1.617.1","voc"
"2323",2021-09-10,"W.P. Labuan",0,"Kappa B.1.617.1","voc"
"2324",2021-09-10,"Pahang",0,"Kappa B.1.617.1","voc"
"2325",2021-09-10,"Malaysia",0,"Kappa B.1.617.1","voc"
"2326",2021-09-10,"Selangor",0,"Theta P.3","voi"
"2327",2021-09-10,"Kelantan",0,"Theta P.3","voi"
"2328",2021-09-10,"Sarawak",0,"Theta P.3","voi"
"2329",2021-09-10,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"2330",2021-09-10,"Kedah",0,"Theta P.3","voi"
"2331",2021-09-10,"Perak",0,"Theta P.3","voi"
"2332",2021-09-10,"Johor",0,"Theta P.3","voi"
"2333",2021-09-10,"W.P. Putrajaya",0,"Theta P.3","voi"
"2334",2021-09-10,"Terengganu",0,"Theta P.3","voi"
"2335",2021-09-10,"Negeri Sembilan",0,"Theta P.3","voi"
"2336",2021-09-10,"Sabah",0,"Theta P.3","voi"
"2337",2021-09-10,"Perlis",0,"Theta P.3","voi"
"2338",2021-09-10,"Pulau Pinang",0,"Theta P.3","voi"
"2339",2021-09-10,"Melaka",0,"Theta P.3","voi"
"2340",2021-09-10,"W.P. Labuan",0,"Theta P.3","voi"
"2341",2021-09-10,"Pahang",0,"Theta P.3","voi"
"2342",2021-09-10,"Malaysia",0,"Theta P.3","voi"
"2343",2021-09-10,"Selangor",0,"Theta P.3","voi"
"2344",2021-09-10,"Kelantan",0,"Theta P.3","voi"
"2345",2021-09-10,"Sarawak",13,"Theta P.3","voi"
"2346",2021-09-10,"W.P. Kuala Lumpur",0,"Theta P.3","voi"
"2347",2021-09-10,"Kedah",0,"Theta P.3","voi"
"2348",2021-09-10,"Perak",0,"Theta P.3","voi"
"2349",2021-09-10,"Johor",0,"Theta P.3","voi"
"2350",2021-09-10,"W.P. Putrajaya",0,"Theta P.3","voi"
"2351",2021-09-10,"Terengganu",0,"Theta P.3","voi"
"2352",2021-09-10,"Negeri Sembilan",0,"Theta P.3","voi"
"2353",2021-09-10,"Sabah",0,"Theta P.3","voi"
"2354",2021-09-10,"Perlis",0,"Theta P.3","voi"
"2355",2021-09-10,"Pulau Pinang",0,"Theta P.3","voi"
"2356",2021-09-10,"Melaka",0,"Theta P.3","voi"
"2357",2021-09-10,"W.P. Labuan",0,"Theta P.3","voi"
"2358",2021-09-10,"Pahang",0,"Theta P.3","voi"
"2359",2021-09-10,"Malaysia",13,"Theta P.3","voi"
"2360",2021-09-10,"Selangor",0,"Eta B.1.525","voi"
"2361",2021-09-10,"Kelantan",0,"Eta B.1.525","voi"
"2362",2021-09-10,"Sarawak",1,"Eta B.1.525","voi"
"2363",2021-09-10,"W.P. Kuala Lumpur",2,"Eta B.1.525","voi"
"2364",2021-09-10,"Kedah",0,"Eta B.1.525","voi"
"2365",2021-09-10,"Perak",0,"Eta B.1.525","voi"
"2366",2021-09-10,"Johor",0,"Eta B.1.525","voi"
"2367",2021-09-10,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"2368",2021-09-10,"Terengganu",0,"Eta B.1.525","voi"
"2369",2021-09-10,"Negeri Sembilan",0,"Eta B.1.525","voi"
"2370",2021-09-10,"Sabah",0,"Eta B.1.525","voi"
"2371",2021-09-10,"Perlis",0,"Eta B.1.525","voi"
"2372",2021-09-10,"Pulau Pinang",0,"Eta B.1.525","voi"
"2373",2021-09-10,"Melaka",0,"Eta B.1.525","voi"
"2374",2021-09-10,"W.P. Labuan",0,"Eta B.1.525","voi"
"2375",2021-09-10,"Pahang",0,"Eta B.1.525","voi"
"2376",2021-09-10,"Malaysia",3,"Eta B.1.525","voi"
"2377",2021-09-10,"Selangor",0,"Eta B.1.525","voi"
"2378",2021-09-10,"Kelantan",0,"Eta B.1.525","voi"
"2379",2021-09-10,"Sarawak",0,"Eta B.1.525","voi"
"2380",2021-09-10,"W.P. Kuala Lumpur",0,"Eta B.1.525","voi"
"2381",2021-09-10,"Kedah",0,"Eta B.1.525","voi"
"2382",2021-09-10,"Perak",0,"Eta B.1.525","voi"
"2383",2021-09-10,"Johor",0,"Eta B.1.525","voi"
"2384",2021-09-10,"W.P. Putrajaya",0,"Eta B.1.525","voi"
"2385",2021-09-10,"Terengganu",0,"Eta B.1.525","voi"
"2386",2021-09-10,"Negeri Sembilan",0,"Eta B.1.525","voi"
"2387",2021-09-10,"Sabah",0,"Eta B.1.525","voi"
"2388",2021-09-10,"Perlis",0,"Eta B.1.525","voi"
"2389",2021-09-10,"Pulau Pinang",0,"Eta B.1.525","voi"
"2390",2021-09-10,"Melaka",0,"Eta B.1.525","voi"
"2391",2021-09-10,"W.P. Labuan",0,"Eta B.1.525","voi"
"2392",2021-09-10,"Pahang",0,"Eta B.1.525","voi"
"2393",2021-09-10,"Malaysia",0,"Eta B.1.525","voi"
"2394",2021-09-14,"Selangor",2,"Alpha B.1.1.7","voc"
"2395",2021-09-14,"Kelantan",0,"Alpha B.1.1.7","voc"
"2396",2021-09-14,"Sarawak",0,"Alpha B.1.1.7","voc"
"2397",2021-09-14,"W.P. Kuala Lumpur",3,"Alpha B.1.1.7","voc"
"2398",2021-09-14,"Kedah",0,"Alpha B.1.1.7","voc"
"2399",2021-09-14,"Perak",0,"Alpha B.1.1.7","voc"
"2400",2021-09-14,"Johor",0,"Alpha B.1.1.7","voc"
"2401",2021-09-14,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"2402",2021-09-14,"Terengganu",0,"Alpha B.1.1.7","voc"
"2403",2021-09-14,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"2404",2021-09-14,"Sabah",0,"Alpha B.1.1.7","voc"
"2405",2021-09-14,"Perlis",0,"Alpha B.1.1.7","voc"
"2406",2021-09-14,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"2407",2021-09-14,"Melaka",0,"Alpha B.1.1.7","voc"
"2408",2021-09-14,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"2409",2021-09-14,"Pahang",0,"Alpha B.1.1.7","voc"
"2410",2021-09-14,"Malaysia",5,"Alpha B.1.1.7","voc"
"2411",2021-09-14,"Selangor",6,"Alpha B.1.1.7","voc"
"2412",2021-09-14,"Kelantan",0,"Alpha B.1.1.7","voc"
"2413",2021-09-14,"Sarawak",0,"Alpha B.1.1.7","voc"
"2414",2021-09-14,"W.P. Kuala Lumpur",0,"Alpha B.1.1.7","voc"
"2415",2021-09-14,"Kedah",0,"Alpha B.1.1.7","voc"
"2416",2021-09-14,"Perak",0,"Alpha B.1.1.7","voc"
"2417",2021-09-14,"Johor",0,"Alpha B.1.1.7","voc"
"2418",2021-09-14,"W.P. Putrajaya",0,"Alpha B.1.1.7","voc"
"2419",2021-09-14,"Terengganu",0,"Alpha B.1.1.7","voc"
"2420",2021-09-14,"Negeri Sembilan",0,"Alpha B.1.1.7","voc"
"2421",2021-09-14,"Sabah",3,"Alpha B.1.1.7","voc"
"2422",2021-09-14,"Perlis",0,"Alpha B.1.1.7","voc"
"2423",2021-09-14,"Pulau Pinang",0,"Alpha B.1.1.7","voc"
"2424",2021-09-14,"Melaka",0,"Alpha B.1.1.7","voc"
"2425",2021-09-14,"W.P. Labuan",0,"Alpha B.1.1.7","voc"
"2426",2021-09-14,"Pahang",0,"Alpha B.1.1.7","voc"
"2427",2021-09-14,"Malaysia",9,"Alpha B.1.1.7","voc"
"2428",2021-09-14,"Selangor",0,"Beta B.1.351","voc"
"2429",2021-09-14,"Kelantan",0,"Beta B.1.351","voc"
"2430",2021-09-14,"Sarawak",1,"Beta B.1.351","voc"
"2431",2021-09-14,"W.P. Kuala Lumpur",0,"Beta B.1.351","voc"
"2432",2021-09-14,"Kedah",0,"Beta B.1.351","voc"
"2433",2021-09-14,"Perak",0,"Beta B.1.351","voc"
"2434",2021-09-14,"Johor",0,"Beta B.1.351","voc"
"2435",2021-09-14,"W.P. Putrajaya",0,"Beta B.1.351","voc"
"2436",2021-09-14,"Terengganu",0,"Beta B.1.351","voc"
"2437",2021-09-14,"Negeri Sembilan",0,"Beta B.1.351","voc"
"2438",2021-09-14,"Sabah",0,"Beta B.1.351","voc"
"2439",2021-09-14,"Perlis",0,"Beta B.1.351","voc"
"2440",2021-09-14,"Pulau Pinang",0,"Beta B.1.351","voc"
"2441",2021-09-14,"Melaka",0,"Beta B.1.351","voc"
"2442",2021-09-14,"W.P. Labuan",0,"Beta B.1.351","voc"
"2443",2021-09-14,"Pahang",0,"Beta B.1.351","voc"
"2444",2021-09-14,"Malaysia",1,"Beta B.1.351","voc"
"2445",2021-09-14,"Selangor",48,"Beta B.1.351","voc"
"2446",2021-09-14,"Kelantan",25,"Beta B.1.351","voc"
"2447",2021-09-14,"Sarawak",46,"Beta B.1.351","voc"
"2448",2021-09-14,"W.P. Kuala Lumpur",9,"Beta B.1.351","voc"
"2449",2021-09-14,"Kedah",14,"Beta B.1.351","voc"
"2450",2021-09-14,"Perak",16,"Beta B.1.351","voc"
"2451",2021-09-14,"Johor",10,"Beta B.1.351","voc"
"2452",2021-09-14,"W.P. Putrajaya",3,"Beta B.1.351","voc"
"2453",2021-09-14,"Terengganu",9,"Beta B.1.351","voc"
"2454",2021-09-14,"Negeri Sembilan",3,"Beta B.1.351","voc"
"2455",2021-09-14,"Sabah",6,"Beta B.1.351","voc"
"2456",2021-09-14,"Perlis",4,"Beta B.1.351","voc"
"2457",2021-09-14,"Pulau Pinang",8,"Beta B.1.351","voc"
"2458",2021-09-14,"Melaka",7,"Beta B.1.351","voc"
"2459",2021-09-14,"W.P. Labuan",0,"Beta B.1.351","voc"
"2460",2021-09-14,"Pahang",2,"Beta B.1.351","voc"
"2461",2021-09-14,"Malaysia",208,"Beta B.1.351","voc"
"2462",2021-09-14,"Selangor",3,"Delta B.1.617.2","voc"
"2463",2021-09-14,"Kelantan",0,"Delta B.1.617.2","voc"
"2464",2021-09-14,"Sarawak",1,"Delta B.1.617.2","voc"
"2465",2021-09-14,"W.P. Kuala Lumpur",6,"Delta B.1.617.2","voc"
"2466",2021-09-14,"Kedah",0,"Delta B.1.617.2","voc"
"2467",2021-09-14,"Perak",0,"Delta B.1.617.2","voc"
"2468",2021-09-14,"Johor",1,"Delta B.1.617.2","voc"
"2469",2021-09-14,"W.P. Putrajaya",0,"Delta B.1.617.2","voc"
"2470",2021-09-14,"Terengganu",0,"Delta B.1.617.2","voc"
"2471",2021-09-14,"Negeri Sembilan",0,"Delta B.1.617.2","voc"
"2472",2021-09-14,"Sabah",0,"Delta B.1.617.2","voc"
"2473",2021-09-14,"Perlis",0,"Delta B.1.617.2","voc"
"2474",2021-09-14,"Pulau Pinang",1,"Delta B.1.617.2","voc"
"2475",2021-09-14,"Melaka",0,"Delta B.1.617.2","voc"
"2476",2021-09-14,"W.P. Labuan",4,"Delta B.1.617.2","voc"
"2477",2021-09-14,"Pahang",0,"Delta B.1.617.2","voc"
"2478",2021-09-14,"Malaysia",16,"Delta B.1.617.2","voc"
"2479",2021-09-14,"Selangor",110,"Delta B.1.617.2","voc"
"2480",2021-09-14,"Kelantan",13,"Delta B.1.617.2","voc"
"2481",2021-09-14,"Sarawak",695,"Delta B.1.617.2","voc"
"2482",2021-09-14,"W.P. Kuala Lumpur",25,"Delta B.1.617.2","voc"
"2483",2021-09-14,"Kedah",38,"Delta B.1.617.2","voc"
"2484",2021-09-14,"Perak",14,"Delta B.1.617.2","voc"
"2485",2021-09-14,"Johor",56,"Delta B.1.617.2","voc"
"2486",2021-09-14,"W.P. Putrajaya",6,"Delta B.1.617.2","voc"
"2487",2021-09-14,"Terengganu",12,"Delta B.1.617.2","voc"
"2488",2021-09-14,"Negeri Sembilan",21,"Delta B.1.617.2","voc"
"2489",2021-09-14,"Sabah",26,"Delta B.1.617.2","voc"
"2490",2021-09-14,"Perlis",5,"Delta B.1.617.2","voc"
"2491",2021-09-14,"Pulau Pinang",31,"Delta B.1.617.2","voc"
"2492",2021-09-14,"Melaka",24,"Delta B.1.617.2","voc"
"2493",2021-09-14,"W.P. Labuan",10,"Delta B.1.617.2","voc"
"2494",2021-09-14,"Pahang",38,"Delta B.1.617.2","voc"
"2495",2021-09-14,"Malaysia",1065,"Delta B.1.617.2","voc"
"2496",2021-09-14,"Selangor",1,"Kappa B.1.617.1","voc"
